79,187,7637
79,197,7588
59,184,7587
64,161,7531
62,196,7557
87,165,7576
68,221,7647
72,166,7661
86,153,7608
81,208,7680
76,173,7560
77,179,7603
74,166,7556
55,218,7650
87,161,7560
74,149,7577
46,168,7577
70,179,7601
74,183,7588
78,135,7517
79,151,7606
67,180,7655
74,145,7541
72,173,7572
66,187,7539
73,220,7644
61,196,7625
78,187,7597
70,205,7670
77,167,7544
68,173,7536
63,195,7620
72,211,7603
69,185,7683
83,181,7660
72,226,7641
59,170,7593
66,167,7535
75,226,7639
78,177,7590
58,157,7622
81,182,7576
67,177,7626
75,187,7647
68,188,7644
74,186,7670
72,203,7613
76,170,7533
72,180,7558
76,161,7640
58,152,7487
81,239,7696
61,173,7662
98,182,7602
76,156,7560
76,168,7611
59,208,7667
78,156,7596
69,206,7625
73,146,7480
56,179,7579
75,188,7628
54,224,7665
74,224,7668
89,195,7619
74,186,7650
69,236,7621
82,153,7551
72,173,7546
77,162,7617
65,131,7507
68,187,7640
70,157,7541
68,127,7548
68,200,7643
65,189,7556
62,151,7637
73,204,7630
78,165,7594
79,210,7542
73,198,7585
75,206,7676
76,142,7575
77,156,7593
64,164,7553
72,167,7633
66,208,7627
73,187,7562
94,158,7508
71,165,7631
71,195,7637
69,244,7731
74,199,7648
74,199,7632
85,213,7654
61,173,7612
68,171,7581
79,164,7605
78,158,7606
63,180,7611
,,
71.99,181.36,7603.11
