0,4922,11563
0,5008,11647
0,4939,11585
0,5020,11658
0,4952,11514
0,5040,11648
0,4950,11566
0,4955,11535
0,5050,11675
0,4973,11668
0,4934,11617
0,4998,11607
0,4960,11578
0,5000,11626
0,5057,11674
0,4921,11554
0,4953,11603
0,4995,11581
0,4998,11640
0,5007,11592
0,4964,11569
0,4999,11631
0,4915,11481
0,4989,11701
0,4989,11582
0,4998,11650
0,4987,11588
0,4989,11612
0,4948,11612
0,4946,11560
0,4975,11584
0,4938,11615
0,5014,11698
0,5008,11670
0,4999,11625
0,5033,11607
0,4965,11600
0,4968,11568
0,4987,11539
0,4967,11627
0,5021,11601
0,4955,11540
0,4985,11630
0,4960,11621
0,4965,11626
0,4984,11593
0,5026,11693
0,4944,11605
0,4975,11663
0,4957,11594
0,4991,11609
0,4906,11572
0,4928,11539
0,4995,11607
0,5016,11643
0,4958,11557
0,5023,11660
0,4965,11624
0,4999,11580
0,4966,11560
0,4937,11601
0,4928,11579
0,4985,11591
0,4981,11633
0,4999,11667
0,4960,11559
0,4963,11557
0,5020,11686
0,4996,11715
0,4996,11666
0,4948,11576
0,4994,11642
0,4969,11589
0,4911,11613
0,4972,11555
0,5006,11645
0,4981,11541
0,5002,11713
0,5005,11618
0,5027,11702
0,4904,11486
0,4971,11630
0,5013,11632
0,4939,11579
0,4933,11558
0,5015,11635
0,4936,11527
0,4930,11530
0,4986,11637
0,5028,11644
0,4990,11629
0,4965,11597
0,4958,11612
0,5002,11637
0,4986,11676
0,4998,11606
0,4962,11541
0,5003,11612
0,4944,11543
0,4932,11564
,,
0,4977.04,11606.9
