47,0,7441
33,0,7369
48,0,7384
41,0,7442
51,0,7457
51,0,7449
48,0,7538
44,0,7399
63,0,7470
39,0,7470
39,0,7426
42,0,7399
67,0,7467
47,0,7464
46,0,7459
48,0,7488
31,0,7411
42,0,7392
52,0,7469
41,0,7476
41,0,7519
54,0,7494
50,0,7413
38,0,7394
51,0,7491
51,0,7434
43,0,7425
61,0,7432
44,0,7421
55,0,7447
55,0,7513
48,0,7483
42,0,7503
53,0,7318
46,0,7422
40,0,7461
44,0,7392
51,0,7429
48,0,7443
40,0,7358
43,0,7501
44,0,7454
43,0,7409
53,0,7358
42,0,7415
47,1,7393
57,0,7319
54,1,7398
57,0,7452
43,0,7475
50,0,7438
59,1,7470
48,0,7437
43,0,7429
47,0,7402
50,0,7420
50,0,7495
57,0,7426
45,0,7436
46,0,7416
40,0,7401
42,0,7480
54,0,7433
49,0,7518
44,0,7485
38,0,7462
50,0,7487
50,0,7486
44,0,7449
35,0,7509
47,0,7441
34,0,7447
43,0,7450
47,0,7344
51,0,7416
38,0,7421
50,0,7438
46,0,7427
50,0,7453
39,0,7453
45,0,7458
49,0,7481
51,0,7393
61,0,7446
38,0,7453
53,0,7432
49,0,7461
45,0,7390
42,0,7376
42,0,7412
51,0,7403
54,0,7477
49,0,7439
47,0,7408
42,0,7429
44,0,7468
38,0,7435
47,0,7443
48,0,7417
41,0,7477
,,
46.8,0.03,7439.03
