24,371,7792
25,384,7810
25,354,7742
23,374,7752
20,382,7826
19,341,7736
16,347,7721
15,396,7789
21,413,7812
19,485,7884
26,319,7796
28,389,7721
21,325,7697
25,364,7710
21,362,7716
16,368,7713
23,369,7815
29,417,7769
29,441,7864
21,332,7753
23,406,7881
22,323,7669
24,374,7806
25,342,7656
27,336,7703
17,441,7840
27,373,7751
35,452,7850
17,325,7782
21,410,7800
21,408,7810
20,459,7813
33,373,7757
27,413,7817
21,413,7762
19,380,7810
35,409,7778
21,345,7704
28,438,7882
18,393,7769
27,416,7821
23,399,7812
27,430,7796
22,386,7757
29,330,7786
27,347,7716
29,427,7882
25,355,7710
26,462,7861
30,350,7797
22,387,7726
20,480,7860
20,261,7637
25,360,7711
22,351,7745
28,380,7791
19,438,7809
27,382,7753
21,361,7736
22,471,7923
23,368,7846
17,448,7870
21,333,7773
17,375,7780
26,399,7831
24,463,7859
18,404,7821
22,416,7829
27,391,7815
25,337,7739
25,394,7821
23,444,7860
25,363,7721
26,420,7826
26,394,7847
14,424,7904
22,307,7743
25,412,7874
24,315,7701
22,480,7896
25,377,7761
32,491,7902
26,451,7823
16,474,7841
25,362,7695
18,431,7823
18,365,7801
25,391,7728
17,408,7794
26,381,7762
23,365,7792
22,401,7782
23,374,7745
16,322,7751
26,427,7822
26,398,7784
26,416,7816
20,418,7771
27,356,7744
20,373,7778
,,
23.27,389.87,7787.58
