0,4993,11616
0,4926,11505
0,4985,11632
0,4994,11603
0,5030,11635
0,4948,11609
0,4976,11607
0,4971,11608
0,5029,11640
0,4940,11602
0,4988,11624
0,4955,11587
0,4937,11566
0,4971,11592
0,5003,11648
0,4925,11541
0,5009,11672
0,4957,11617
0,4988,11590
0,5016,11630
0,4961,11566
0,4991,11634
0,4990,11580
0,4962,11618
0,4960,11554
0,4966,11546
0,4945,11501
0,4993,11594
0,4959,11556
0,4950,11610
0,5021,11642
0,4950,11544
0,4958,11599
0,4931,11616
0,4937,11601
0,5005,11635
0,4917,11569
0,4967,11571
0,4993,11565
0,4969,11631
0,4917,11586
0,4938,11587
0,4952,11579
0,4962,11601
0,4971,11590
0,4997,11628
0,4997,11633
0,4947,11590
0,5003,11528
0,4923,11563
0,4981,11622
0,4993,11626
0,4973,11620
0,4951,11539
0,4914,11528
0,4922,11564
0,4999,11643
0,5081,11740
0,4954,11656
0,4989,11665
0,4939,11533
0,5036,11629
0,4920,11651
0,4928,11532
0,5001,11583
0,4965,11581
0,4982,11588
0,4960,11593
0,4996,11644
0,4976,11535
0,4948,11601
0,4959,11621
0,4964,11600
0,4952,11517
0,4913,11579
0,5007,11665
0,5025,11637
0,4950,11563
0,4971,11603
0,4962,11640
0,5011,11629
0,4985,11664
0,5017,11692
0,4987,11580
0,4979,11569
0,4983,11616
0,4984,11574
0,4980,11633
0,4991,11639
0,4996,11678
0,4934,11553
0,5039,11710
0,4911,11553
0,4949,11593
0,4944,11561
0,4963,11564
0,4938,11522
0,4948,11558
0,4959,11611
0,4997,11562
0,4970.79,11599
