560,29,7445
493,40,7487
499,46,7433
520,45,7530
540,36,7473
504,29,7520
522,30,7484
502,44,7485
528,30,7470
493,38,7468
512,46,7406
536,39,7502
484,34,7490
523,39,7430
496,29,7407
551,32,7479
556,38,7444
518,51,7473
516,48,7485
558,33,7387
525,51,7465
498,31,7461
511,39,7453
488,34,7474
493,44,7477
541,28,7474
542,36,7480
509,29,7406
523,39,7415
485,37,7426
497,36,7478
488,41,7436
519,53,7399
538,37,7484
497,34,7433
536,35,7510
508,28,7473
539,41,7400
535,35,7479
484,50,7488
508,39,7393
497,34,7427
519,30,7489
540,49,7416
513,38,7434
510,42,7511
519,48,7522
481,40,7428
538,45,7494
492,42,7441
506,39,7409
513,38,7507
531,37,7480
506,52,7515
449,47,7485
485,51,7516
514,37,7502
531,30,7425
537,49,7537
510,34,7490
463,46,7459
527,31,7478
479,31,7458
507,28,7476
521,39,7453
524,43,7503
514,33,7428
528,51,7533
504,41,7438
519,45,7444
499,41,7485
482,51,7439
537,41,7438
528,35,7440
504,32,7478
490,53,7484
542,45,7457
506,37,7499
533,49,7512
520,32,7448
492,39,7475
489,46,7455
523,29,7438
487,31,7410
491,25,7470
525,51,7505
501,37,7478
495,40,7530
472,37,7418
501,45,7523
500,37,7528
480,38,7526
574,40,7465
481,33,7450
499,36,7503
550,29,7419
500,37,7420
496,45,7473
515,29,7389
490,28,7523
,,
511.54,38.71,7465.78
