27404,16,7405
27493,21,7488
27561,15,7398
27716,10,7490
27727,17,7492
27606,20,7494
27325,22,7500
27352,19,7448
27308,12,7436
27365,18,7428
27604,11,7467
27357,24,7478
27415,6,7435
27567,20,7407
27798,13,7402
27560,17,7466
27369,15,7428
27698,18,7486
27602,14,7496
27689,11,7502
27682,14,7388
27749,21,7458
27436,12,7482
27613,11,7490
27477,12,7411
27545,12,7370
27511,15,7483
27560,14,7480
27624,10,7442
27579,24,7462
27475,14,7495
27857,17,7430
27579,18,7491
27711,12,7461
27470,25,7396
27748,11,7415
27792,18,7415
27390,13,7405
27502,13,7461
27389,16,7441
27749,10,7482
27598,15,7468
27508,15,7456
27464,12,7486
27706,13,7510
27735,8,7414
27426,15,7474
27575,17,7432
27665,11,7443
27389,13,7451
27334,18,7522
27660,19,7459
27449,18,7476
27511,15,7415
27386,8,7394
27700,21,7499
27519,11,7504
27326,18,7434
27672,16,7476
27576,17,7421
27521,18,7464
27198,17,7491
27603,14,7400
27396,20,7509
27533,9,7428
27650,21,7380
27520,21,7473
27674,24,7509
27777,12,7484
27524,22,7415
27362,18,7496
27719,18,7432
27571,12,7468
27704,11,7420
27455,12,7428
27537,21,7519
27910,18,7418
27405,14,7383
27491,19,7456
27320,6,7414
27535,17,7490
27553,15,7442
27587,16,7479
27582,25,7399
27552,27,7440
27613,12,7519
27505,9,7436
27755,13,7367
27621,15,7448
27719,25,7398
27540,18,7431
27663,16,7446
27614,11,7452
27627,8,7330
27655,18,7526
27563,18,7440
27407,11,7404
27477,19,7455
27359,10,7418
27340,16,7430
,,
27552.9,15.57,7449.75
