25,3,7453
26,0,7346
33,0,7394
30,0,7384
45,1,7424
32,1,7483
24,1,7427
39,3,7436
28,1,7394
31,2,7443
30,2,7499
27,2,7460
34,3,7402
29,1,7467
48,1,7473
27,7,7445
33,0,7377
31,3,7412
30,1,7413
26,0,7476
24,2,7378
33,1,7397
38,0,7455
32,1,7449
36,2,7505
28,3,7432
22,0,7503
34,1,7505
36,2,7475
27,1,7462
38,5,7422
30,1,7449
37,4,7415
29,3,7399
32,0,7392
24,0,7450
33,2,7429
41,1,7434
38,1,7468
27,2,7378
27,1,7359
29,2,7427
34,0,7387
32,1,7394
26,3,7406
32,4,7451
30,3,7416
25,1,7430
27,3,7424
31,2,7400
42,3,7463
30,5,7412
37,2,7397
38,2,7393
23,1,7449
34,1,7422
33,2,7397
40,1,7412
34,3,7396
30,1,7376
31,6,7464
27,0,7419
34,0,7362
22,2,7449
30,3,7388
34,1,7393
33,1,7470
41,1,7333
25,1,7422
30,2,7510
29,5,7389
29,1,7464
33,1,7379
37,1,7444
38,1,7425
27,2,7443
29,0,7451
32,3,7483
26,2,7382
35,2,7487
36,0,7449
22,6,7477
40,1,7425
28,2,7459
32,2,7432
28,1,7471
25,1,7437
24,2,7457
28,1,7476
25,1,7388
31,4,7420
33,2,7484
37,2,7418
43,2,7416
36,1,7428
34,3,7459
33,1,7460
33,0,7423
26,0,7460
46,0,7444
,,
31.63,1.72,7430.56
