40,0,7393
37,0,7441
56,0,7482
62,0,7461
51,0,7465
40,0,7458
55,0,7488
39,0,7473
57,0,7417
61,0,7481
50,0,7405
58,0,7481
43,0,7468
40,0,7369
47,0,7517
63,0,7359
59,0,7360
43,0,7401
41,0,7451
45,0,7440
57,0,7396
51,0,7406
47,0,7434
42,0,7444
38,0,7454
49,0,7513
48,0,7426
63,0,7408
44,0,7459
32,0,7441
49,0,7541
46,0,7458
49,0,7465
55,0,7405
38,0,7509
43,0,7448
65,0,7457
55,0,7458
40,0,7453
52,0,7370
47,0,7434
50,0,7445
50,0,7377
47,0,7443
53,0,7426
49,0,7437
43,0,7503
47,0,7444
37,0,7437
40,0,7378
43,0,7386
51,0,7327
42,0,7452
52,0,7466
63,0,7410
45,0,7422
59,0,7410
60,0,7397
53,0,7424
40,0,7347
53,0,7458
44,0,7433
39,0,7449
62,0,7396
35,0,7367
47,0,7368
44,0,7390
54,0,7418
50,0,7415
34,0,7397
53,0,7424
44,0,7470
52,0,7399
45,0,7458
46,0,7442
47,0,7428
47,0,7438
55,0,7411
57,0,7474
46,0,7454
42,0,7354
41,0,7443
42,0,7401
52,0,7436
43,0,7415
58,0,7484
50,0,7454
38,0,7469
57,0,7428
38,0,7384
54,0,7399
43,0,7499
42,0,7410
52,0,7431
55,0,7391
35,0,7442
56,0,7413
43,0,7456
39,0,7481
39,0,7397
,,
47.94,0,7431.96
