0,4961,11544
0,4992,11581
0,4970,11615
0,4942,11503
0,4934,11541
0,4923,11531
0,4927,11547
0,5015,11673
0,4997,11618
0,5002,11655
0,4956,11538
0,5011,11572
0,4934,11596
0,5014,11616
0,4987,11654
0,5005,11607
0,5008,11671
0,4967,11537
0,4978,11572
0,4959,11593
0,4979,11639
0,4971,11607
0,4935,11562
0,4960,11643
0,5039,11671
0,4985,11700
0,4985,11639
0,4955,11564
0,4994,11673
0,4932,11488
0,4983,11659
0,4972,11623
0,4952,11510
0,4992,11633
0,4938,11548
0,5025,11702
0,4986,11640
0,4997,11535
0,5053,11745
0,4874,11470
0,5008,11703
0,4951,11549
0,5037,11664
0,4998,11662
0,5026,11615
0,5022,11686
0,4943,11594
0,5009,11678
0,4928,11533
0,4975,11546
0,4956,11479
0,4976,11628
0,4946,11573
0,4944,11551
0,4921,11558
0,5000,11609
0,4975,11635
0,4923,11604
0,4915,11543
0,4930,11550
0,5012,11539
0,4956,11547
0,4977,11605
0,4967,11631
0,4986,11539
0,4998,11646
0,4953,11571
0,4961,11612
0,4973,11618
0,4914,11533
0,4902,11522
0,4933,11491
0,5027,11662
0,5024,11674
0,4930,11542
0,4961,11596
0,4935,11599
0,4973,11620
0,4974,11563
0,5021,11691
0,4962,11587
0,4901,11501
0,4976,11632
0,5014,11594
0,4965,11597
0,4977,11661
0,4996,11611
0,5004,11639
0,5001,11645
0,4957,11530
0,4990,11609
0,4957,11579
0,4973,11604
0,4957,11572
0,4907,11556
0,4914,11568
0,4993,11702
0,4911,11541
0,5034,11670
0,4996,11563
,,
0,4971.34,11597.37
