489,34,7492
499,36,7472
469,27,7431
487,36,7432
552,30,7497
501,45,7425
528,34,7481
533,31,7465
456,34,7455
519,44,7465
530,38,7468
486,54,7507
559,28,7472
497,44,7534
496,46,7425
477,38,7513
512,42,7456
529,29,7426
487,47,7459
491,45,7505
492,39,7514
541,27,7473
505,44,7462
488,34,7446
503,37,7482
517,33,7413
485,37,7482
516,46,7459
480,29,7455
498,35,7452
487,33,7481
521,40,7480
508,53,7449
497,39,7414
521,55,7516
515,42,7397
495,39,7467
491,40,7475
534,39,7475
496,37,7483
515,45,7443
520,44,7431
492,40,7428
503,32,7543
478,37,7437
518,46,7506
537,53,7426
547,50,7503
523,28,7432
518,45,7448
514,36,7486
507,52,7498
533,40,7500
474,42,7488
518,36,7486
493,26,7478
522,58,7456
527,44,7476
525,35,7519
514,29,7448
497,39,7507
499,47,7452
507,45,7459
491,42,7499
524,47,7442
496,45,7479
507,42,7458
522,32,7508
496,50,7435
516,37,7405
523,35,7461
514,27,7415
533,28,7454
526,26,7478
504,43,7471
501,41,7433
495,47,7549
519,32,7439
476,35,7503
477,45,7506
501,34,7398
504,43,7469
501,33,7431
531,26,7451
475,41,7467
528,23,7429
514,31,7524
505,35,7460
562,49,7488
499,36,7451
543,37,7423
501,37,7509
527,51,7469
480,37,7521
471,65,7519
511,49,7491
482,42,7417
508,34,7413
502,41,7432
516,41,7447
,,
507.49,39.28,7466.49
