499,811,621
496,611,594
493,811,643
494,311,584
503,411,694
496,211,693
499,711,527
496,211,593
495,511,554
501,311,636
493,11,517
497,611,612
498,911,648
499,411,612
503,511,703
499,411,544
502,11,664
492,711,559
493,611,508
501,11,662
496,411,557
499,211,581
496,611,600
493,911,582
503,11,616
491,811,571
497,411,618
499,211,635
502,211,623
497,611,616
500,11,662
497,511,629
489,711,452
495,311,616
501,11,718
499,311,666
496,411,629
497,211,547
499,311,633
494,111,522
498,111,594
495,311,574
494,911,523
499,211,690
495,11,523
497,111,635
496,311,533
497,11,575
489,911,578
500,511,606
503,211,706
495,911,635
503,11,672
498,411,623
497,811,578
499,311,589
490,511,566
490,611,548
496,311,526
497,711,624
499,811,625
500,711,613
501,811,655
499,811,661
500,11,636
495,411,513
493,811,505
495,311,607
497,311,589
502,111,668
495,311,553
493,911,546
497,11,624
500,511,584
501,11,602
495,511,503
500,111,623
495,111,576
497,811,589
495,411,550
498,311,591
496,311,554
496,811,571
498,11,604
497,11,618
494,311,511
499,11,613
489,111,536
494,711,586
499,611,627
491,711,578
497,411,588
499,611,580
500,11,630
501,11,648
500,211,638
498,911,612
499,311,607
498,811,623
503,111,663
,,
497.12,408,599.39
