61732,105,7488
62063,95,7520
61960,96,7538
62230,80,7471
61894,77,7538
62157,103,7531
62026,107,7539
62175,73,7453
61950,95,7566
62085,59,7514
62092,98,7543
62189,87,7412
61906,81,7504
61937,102,7476
61981,72,7515
61868,86,7494
61720,107,7580
62173,90,7514
61925,73,7420
61984,108,7533
62012,66,7442
62205,95,7533
61887,90,7513
62140,127,7474
62062,60,7479
62189,81,7458
62099,79,7473
62156,88,7541
61785,75,7528
62044,72,7455
61891,104,7543
61943,75,7494
62088,96,7500
62112,77,7478
62025,88,7478
61810,97,7526
62094,109,7489
61839,103,7549
62137,81,7557
62061,71,7479
61714,90,7511
62184,89,7477
61834,93,7525
61875,98,7489
62171,93,7507
61823,73,7453
61876,111,7518
61670,105,7549
62017,97,7496
62025,92,7519
62040,88,7600
62215,86,7519
62219,71,7490
61888,119,7616
62022,104,7491
61664,93,7530
62023,61,7518
61975,100,7444
61881,82,7539
62100,104,7501
62046,112,7447
61923,91,7507
62085,75,7551
61766,84,7541
61887,93,7555
62006,96,7509
62123,78,7508
62164,87,7496
61737,97,7450
62214,96,7553
62090,89,7567
61984,91,7519
61748,104,7542
61993,80,7454
61917,93,7474
61978,64,7512
61669,91,7525
62016,103,7543
61645,90,7581
62154,86,7505
61797,109,7520
61942,107,7523
62088,92,7510
62116,101,7565
61905,70,7438
61358,77,7480
61827,105,7588
61836,88,7493
62167,102,7519
62140,78,7469
62124,88,7473
61591,82,7518
62067,71,7501
61844,85,7559
61919,79,7415
61790,88,7478
62045,86,7487
61713,85,7501
62302,81,7512
61906,72,7470
,,
61974.64,89.23,7507.88
